split,statement,label,ppl_score
train,The giraffe is a mammal.,1,26.1319580078125
train,Copper is an excellent conductor of electricity and is used in wiring and pipes.,1,8.039334297180176
train,Edwin Herbert Hall lived in U.S.,1,124.22156524658203
train,"Human uses for leopard include conservation, research, zoos.",1,1370.3614501953125
train,Tornadoes are rapidly rotating columns of air that can cause extensive damage.,1,12.040494918823242
train,Eritrea is a name of a city.,0,30.965618133544922
train,Osmosis is the movement of water across a selectively permeable membrane.,1,3.880720376968384
train,Bandari Begawan Hotel is located at Bandar Begawan.,0,46.07417678833008
train,"Stellantis engages in the design, engineering, manufacturing, distribution and sale of automobiles and light commercial vehicles, engines, transmission systems, automotive-related components, metallurgical products and production systems..",1,13.258986473083496
train,Banco Bradesco has headquarters in Brazil.,1,26.986499786376953
train,Raytheon Technologies has headquarters in China.,0,139.6435546875
train,"BHP Group engages in the exploration, development, production, and processing of iron ore, metallurgical coal, and copper..",1,5.890100479125977
train,Amsterdam is a city in Netherlands,1,17.168649673461914
train,The first man-made satellite was launched by North Korea.,0,29.346513748168945
train,The eagle has a habitat of various.,1,268.0104064941406
train,Kathmandu is a city in Taiwan,0,29.828096389770508
train,Gallium is in the Post-transition metal group.,1,46.53964614868164
train,Stepanakert is a name of a country.,0,32.4586067199707
train,Radium has the symbol Ra.,1,34.78209686279297
train,The horse has a habitat of farmland/domestic.,1,188.29286193847656
train,Thomas Wedgwood invented the photogram (proto-photography).,1,91.54759979248047
train,There are no specific human uses for tortoise.,0,80.81355285644531
train,Phosphorus has the symbol P.,1,12.07798957824707
train,Ralph H. Baer invented the canning process.,0,70.67058563232422
train,"Human uses for chimpanzee include research, conservation, entertainment.",1,584.8832397460938
train,August Horch invented the Audi automobile.,1,531.85302734375
train,Earle Dickson invented the Vaseline.,0,115.6284408569336
train,Brummel is a style of clothing.,0,55.42066955566406
train,Moscow is a city in Russia,1,9.696800231933594
train,Ottawa is a city in Canada,1,8.407221794128418
train,George Cayley invented the orangutan conservation.,0,304.9631652832031
train,Sir Charles Parsons invented the steam turbine.,1,63.59697341918945
train,United Kingdom is a name of a city.,0,37.760379791259766
train,Santiago is a name of a country.,0,48.9684944152832
train,Public Joint Stock Company Gazprom has headquarters in China.,0,128.40158081054688
train,Cobalt has the atomic number of 27.,1,10.909241676330566
train,Louis Pasteur invented the pasteurization.,1,28.55940055847168
train,"Target operates in the industry of Food, Drink & Tobacco.",0,29.220565795898438
train,Ivory Coast is a name of a city.,0,32.15636444091797
train,Truist Financial has headquarters in United States.,1,49.98655700683594
train,Niobium has the symbol Nb.,1,18.176647186279297
train,The Earth's ozone hole exposes us to beneficial ultraviolet (UV) radiation from the moon.,0,25.177217483520508
train,The continent of Antarctica is mostly covered in ice.,1,16.6118221282959
train,Dysprosium appears in its standard state as Solid.,1,69.76236724853516
train,Mercury is a liquid at room temperature and used in thermometers and some electrical switches.,1,9.52476978302002
train,Sberbank has headquarters in France.,0,209.320556640625
train,Shinya Yamanaka lived in Germany.,0,84.08414459228516
train,Edwin Link invented the analytical engine (mechanical computer).,0,84.75804901123047
train,Diamonds are made of carbon.,1,9.716744422912598
train,The bat has a habitat of grassland.,0,143.7324676513672
train,The porcupine has a diet of herbivore.,1,25.26987075805664
train,Vienna is a name of a country.,0,25.736053466796875
train,Neodymium has the symbol Nd.,1,27.80802345275879
train,The iguana has a habitat of various.,1,80.71161651611328
train,Skopje is a name of a country.,0,18.57052230834961
train,ING Group has headquarters in Netherlands.,1,175.9115753173828
train,Reginald Fessenden lived in U.K.,0,29.570329666137695
train,Charles Schwab Corporation has headquarters in Japan.,0,108.55763244628906
train,SoftBank has headquarters in France.,0,133.52688598632812
train,The koala has the atomic number of fish.,0,235.0149383544922
train,Bank of Nova Scotia has headquarters in Taiwan.,0,65.01188659667969
train,Eni has headquarters in Italy.,1,70.39160919189453
train,Ice cream is a popular dessert.,1,8.15727424621582
train,"Human uses for swan include pets, research, conservation.",0,1676.5345458984375
train,Walmart operates in the industry of retailing.,1,19.32160758972168
train,Quito is a city in Kazakhstan,0,59.283592224121094
train,Lisbon is a city in Portugal,1,11.160856246948242
train,Cocos Islands is a name of a country.,1,57.536285400390625
train,The shortest distance between two points is a zigzag.,0,15.352757453918457
train,The chimpanzee has a habitat of forest.,1,83.91351318359375
train,Commonwealth Bank of Australia has headquarters in Australia.,1,14.913789749145508
train,There are no specific human uses for lobster.,0,116.70159149169922
train,The mongoose has a diet of herbivore.,0,55.67914581298828
train,The sun rises in the east and sets in the west.,1,3.814685106277466
train,Human uses for bat include pest control.,1,8450.458984375
train,Ecuador is a name of a country.,1,30.189172744750977
train,"Caraque is the largest city in Venezuela and the capital of the state of Caracas, which is the second largest state in Venezuela after the state Miranda.",0,10.28789234161377
train,Neptune has the strongest winds in the solar system.,1,10.351120948791504
train,Orville and Wilbur Wright lived in France.,0,28.9462890625
train,Diamonds are formed from carbon.,1,18.219953536987305
train,Dominican Republic is a name of a country.,1,11.661920547485352
train,Hafnium is essential for thyroid function and is used as a disinfectant.,0,16.40788459777832
train,The tallest building in the world is the Burj Khalifa in Dubai.,1,4.044572353363037
train,The axolotl has a habitat of coastal.,0,120.30044555664062
train,"PepsiCo engages in the provision of analytical instruments, equipment, reagents and consumables, software and services for research, analysis, discovery and diagnostics..",0,15.251298904418945
train,"Giraffes are not real animals, they are made up.",0,7.733997821807861
train,Tashkent is a city in Uzbekistan,1,7.543157577514648
train,Lima is located in Peru.,1,14.26278018951416
train,The sea turtle uses swimming for locomotion.,1,96.53569793701172
train,Pfizer operates in the industry of Insurance.,0,103.7421646118164
train,"Human uses for beaver include fur, research.",1,5581.92919921875
train,The gazelle uses running for locomotion.,1,110.36258697509766
train,Sumitomo Mitsui Financial operates in the industry of Utilities.,0,60.014625549316406
train,Sucre is a city in Ukraine,0,68.18374633789062
train,Flying Fish Cove is a name of a country.,0,65.66857147216797
train,Deutsche Telekom operates in the industry of telecommunications services.,1,12.025711059570312
train,Paul Gottlieb Nipkow invented the electromagnetism discovery.,0,96.16241455078125
train,Zirconium has the atomic number of 6.,0,44.95692825317383
train,John Boyd Dunlop invented the pneumatic bicycle tire.,1,31.257925033569336
train,Antimony is used in flame retardants and some semiconductors.,1,13.690052032470703
train,Lithuania is a name of a country.,1,18.63697624206543
train,St. George's is a city in Grenada,1,10.262436866760254
train,Mongolia is a name of a city.,0,29.206933975219727
train,"Aluminum is a lightweight, corrosion-resistant metal used in many applications.",1,5.845753192901611
train,Charles Fritts lived in U.S.,1,60.748931884765625
train,The leopard has a diet of carnivore.,1,108.14167022705078
train,New delhi is the capital of India.,1,10.99959659576416
train,Xenon is used in nuclear reactors due to its low neutron absorption.,0,10.015684127807617
train,CVS Health operates in the industry of retailing.,1,17.19159507751465
train,Krypton has the symbol Kr.,1,49.82779312133789
train,Antibiotics are used to treat bacterial infections.,1,3.8075530529022217
train,China Petroleum & Chemical has headquarters in China.,1,56.320831298828125
train,SK Hynix is an investment company that engages in the provision of value-added services and online advertising services..,0,20.757495880126953
train,"Nickel is used in coins, batteries, and corrosion-resistant alloys.",1,9.793774604797363
train,San Marino is a name of a country.,1,24.513853073120117
train,Kingston is a city in Singapore,0,22.202280044555664
train,There are no specific human uses for snake.,0,116.80219268798828
train,Philipsburg is a name of a city.,1,31.572071075439453
train,Hargeisa is a name of a city.,1,32.89786911010742
train,BNP Paribas has headquarters in China.,0,18.13596534729004
train,Lester Wire lived in U.S.,1,334.7524108886719
train,Lima became the capital of Peru in 1540.,0,7.821916580200195
train,Beijing is a name of a country.,0,23.386138916015625
train,Sanofi has headquarters in France.,1,41.646018981933594
train,Podgorica is a city in Montenegro,1,5.901979446411133
train,The cheetah is a mammal.,1,15.679040908813477
train,Samuel Fox invented the liquefied gas refrigeration.,0,59.098358154296875
train,Saudi Arabia is a name of a city.,0,21.323198318481445
train,Gallium is in the Transition metal group.,0,32.49158477783203
train,Philo Taylor Farnsworth invented the electron scanning tube (Image dissector).,1,436.6252746582031
train,Alessandro Volta invented the assembly line production.,0,95.97601318359375
train, Vatican City is a name of a city.,0,77.52275848388672
train,Fubon Financial engages in the provision of financial services..,1,51.51634216308594
train,The cat uses walking for locomotion.,1,185.70541381835938
